,UTCtimestamps,timestamp,open,high,low,close,volume,vwap
806,1.54312E+12,2018-11-25 00:00:00-05:00,47.27,49.32,46.59,49.31,143018399,48.18667
807,1.54312E+12,2018-11-25 00:00:00-05:00,47.27,49.32,46.59,49.31,143018399,48.18667
808,1.54373E+12,2018-12-02 00:00:00-05:00,50,50.495,46.23,46.24,131942664,48.19923
809,1.54433E+12,2018-12-09 00:00:00-05:00,46.28,48.76,46.01,47.86,124343047,47.80571
810,1.54494E+12,2018-12-16 00:00:00-05:00,47.86,48.45,44.8,44.84,185849214,46.31578
811,1.54554E+12,2018-12-23 00:00:00-05:00,44.63,47.74,43.51,46.75,102515615,45.52216
812,1.54615E+12,2018-12-30 00:00:00-05:00,47.09,47.57,44.39,47.22,106891561,46.3276
813,1.54675E+12,2019-01-06 00:00:00-05:00,47.1,49.291,46.75,48.93,116974393,48.04571
814,1.54736E+12,2019-01-13 00:00:00-05:00,48.46,49.38,47.905,49.19,108055411,48.6718
815,1.54796E+12,2019-01-20 00:00:00-05:00,48.96,50.035,45.75,47.04,181951548,47.74293
816,1.54857E+12,2019-01-27 00:00:00-05:00,46.13,49.05,46.05,48.73,164342954,47.10422
817,1.54917E+12,2019-02-03 00:00:00-05:00,48.62,50.7159,48.01,48.84,120871506,49.45973
818,1.54977E+12,2019-02-10 00:00:00-05:00,49.02,51.67,48.58,51.66,93782654,50.33868
819,1.55038E+12,2019-02-17 00:00:00-05:00,51.35,52.975,51.06,52.49,85308286,51.85694
820,1.55098E+12,2019-02-24 00:00:00-05:00,53.06,53.68,52.51,53.3,91132417,53.13675
821,1.55159E+12,2019-03-03 00:00:00-05:00,53.75,54.1,51.7,52.48,92101703,53.13726
822,1.55219E+12,2019-03-10 00:00:00-05:00,52.88,54.69,52.57,54.33,138399642,53.94354
823,1.5528E+12,2019-03-17 00:00:00-04:00,54.42,54.99,53.21,53.26,99439686,54.08349
824,1.5534E+12,2019-03-24 00:00:00-04:00,52.97,54.04,52.375,53.7,86695687,53.24461
825,1.554E+12,2019-03-31 00:00:00-04:00,54.34,56.14,54.1,55.6,91824635,55.14685
826,1.55461E+12,2019-04-07 00:00:00-04:00,55.28,56.49,54.9,56.42,61938546,55.68218
827,1.55521E+12,2019-04-14 00:00:00-04:00,56.46,59.59,55.92,58.49,101231488,57.82492
828,1.55582E+12,2019-04-21 00:00:00-04:00,58.15,59.2899,51.52,52.43,148105596,55.19375
829,1.55642E+12,2019-04-28 00:00:00-04:00,52.17,52.43,50.12,51.75,138051295,51.1556
830,1.55703E+12,2019-05-05 00:00:00-04:00,50.25,51.28,45.1,46.2,194935989,48.28256
831,1.55763E+12,2019-05-12 00:00:00-04:00,45.33,45.95,44.7,44.89,129661292,45.21917
832,1.55824E+12,2019-05-19 00:00:00-04:00,44,45.05,42.86,44.57,134102850,44.15315
833,1.55884E+12,2019-05-26 00:00:00-04:00,44.66,45.03,43.3,44.04,110381592,44.08953
834,1.55945E+12,2019-06-02 00:00:00-04:00,44.25,46.12,43.2,46.03,123499030,44.63068
835,1.56005E+12,2019-06-09 00:00:00-04:00,46.23,47.32,45.5459,46.19,82770857,46.59934
836,1.56066E+12,2019-06-16 00:00:00-04:00,46.14,48.05,45.8,47.46,107035048,47.20793
837,1.56126E+12,2019-06-23 00:00:00-04:00,47.4,48.48,46.8,47.87,102740958,47.73455
838,1.56187E+12,2019-06-30 00:00:00-04:00,49.29,49.45,47.44,48.08,67968461,48.13018
839,1.56247E+12,2019-07-07 00:00:00-04:00,47.62,49.93,47.07,49.92,87213557,48.36049
840,1.56308E+12,2019-07-14 00:00:00-04:00,50,50.66,48.89,50.27,88224278,49.83418
841,1.56368E+12,2019-07-21 00:00:00-04:00,50.005,53.5,49.89,51.59,125163395,52.07707
842,1.56429E+12,2019-07-28 00:00:00-04:00,51.53,52.5599,48.5,48.68,124457297,50.66426
843,1.56489E+12,2019-08-04 00:00:00-04:00,47.76,47.9599,45.78,45.98,150115800,46.72627
844,1.5655E+12,2019-08-11 00:00:00-04:00,45.76,47.045,45.36,46.5,118847548,46.20279
845,1.5661E+12,2019-08-18 00:00:00-04:00,47.46,47.6,44.8,44.96,113039014,46.52537
846,1.56671E+12,2019-08-25 00:00:00-04:00,45.82,47.79,45.25,47.41,88638806,46.24161
847,1.56731E+12,2019-09-01 00:00:00-04:00,47.12,51.17,46.495,50.92,85573437,49.39075
848,1.56792E+12,2019-09-08 00:00:00-04:00,51.06,53.33,50.825,52.54,99570154,52.21201
849,1.56852E+12,2019-09-15 00:00:00-04:00,51.9,52.285,50.56,50.72,98755088,51.51794
850,1.56912E+12,2019-09-22 00:00:00-04:00,50.83,51.225,49.42,50.78,96496431,50.53887
851,1.56973E+12,2019-09-29 00:00:00-04:00,51.19,52.24,48.532,50.92,83967172,50.36975
852,1.57033E+12,2019-10-06 00:00:00-04:00,50.7,52.79,49.61,52.09,81575212,51.07358
853,1.57094E+12,2019-10-13 00:00:00-04:00,51.9,53.07,51.0291,51.36,84457282,52.01131
854,1.57154E+12,2019-10-20 00:00:00-04:00,51.52,56.61,51.2,56.46,127851309,53.91823
855,1.57215E+12,2019-10-27 00:00:00-04:00,56.38,57.24,55.615,56.51,102914428,56.40827
856,1.57275E+12,2019-11-03 00:00:00-04:00,56.9303,58.55,56.85,58.27,86507450,57.76956
857,1.57336E+12,2019-11-10 00:00:00-05:00,57.97,58.8,57.35,57.96,66854444,58.0417
858,1.57397E+12,2019-11-17 00:00:00-05:00,57.7,58.65,57.3664,57.61,83517389,58.04378
859,1.57457E+12,2019-11-24 00:00:00-05:00,58,59.13,57.79,58.05,65047354,58.5501
860,1.57457E+12,2019-11-24 00:00:00-05:00,58,59.13,57.79,58.05,65047354,58.5501
861,1.57518E+12,2019-12-01 00:00:00-05:00,58.55,58.69,55.75,56.81,98816132,56.56896
862,1.57578E+12,2019-12-08 00:00:00-05:00,56.54,58.34,56.44,57.79,101119672,57.224
863,1.57639E+12,2019-12-15 00:00:00-05:00,58.21,59.05,56.94,58.95,137654548,57.98886
864,1.57699E+12,2019-12-22 00:00:00-05:00,59.06,60.48,59.04,60.08,55479152,59.63361
865,1.5776E+12,2019-12-29 00:00:00-05:00,59.99,60.97,59.36,60.1,60198924,60.14423
866,1.5782E+12,2020-01-05 00:00:00-05:00,59.59,60.195,58.52,58.94,96793266,59.26976
867,1.57881E+12,2020-01-12 00:00:00-05:00,59.17,60,58.75,59.6,95177050,59.42776
868,1.57941E+12,2020-01-19 00:00:00-05:00,59.81,69.29,59.79,68.47,185323364,65.15644
869,1.58001E+12,2020-01-26 00:00:00-05:00,66.72,68.06,63.67,63.93,123386872,66.10679
870,1.58062E+12,2020-02-02 00:00:00-05:00,64.455,67.6,64.3,66.02,96569418,66.0952
871,1.58122E+12,2020-02-09 00:00:00-05:00,65.56,68.09,65.44,67.27,80843695,67.02232
872,1.58183E+12,2020-02-16 00:00:00-05:00,66.66,67.29,64.04,64.34,73550827,65.58875
873,1.58243E+12,2020-02-23 00:00:00-05:00,61.6135,62.77,53.6,55.52,190563743,58.09906
874,1.58304E+12,2020-03-01 00:00:00-05:00,55.79,59.02,54.52,55.77,187461972,56.77359
875,1.58364E+12,2020-03-08 00:00:00-05:00,51.92,55,45.37,54.43,230806699,50.60067
876,1.58424E+12,2020-03-15 00:00:00-04:00,47.51,52.25,43.63,45.83,252156055,47.72503
877,1.58485E+12,2020-03-22 00:00:00-04:00,46.02,55.95,45.9132,52.37,210933187,52.11972
878,1.58545E+12,2020-03-29 00:00:00-04:00,52.99,56.1,51.22,54.13,161013082,54.0001
879,1.58606E+12,2020-04-05 00:00:00-04:00,56.63,61.49,56.06,57.14,140968318,58.34156
880,1.58666E+12,2020-04-12 00:00:00-04:00,56.57,62.13,56.57,60.36,123586634,59.69209
881,1.58727E+12,2020-04-19 00:00:00-04:00,59.279,60.5,55.93,59.26,160370331,58.40965
882,1.58787E+12,2020-04-26 00:00:00-04:00,59.72,62.03,57.31,57.47,132612486,59.61353
883,1.58848E+12,2020-05-03 00:00:00-04:00,57.12,60.0969,56.31,59.67,89182555,58.88215
884,1.58908E+12,2020-05-10 00:00:00-04:00,59.74,60.84,56.1,58.28,99446928,58.51735
885,1.58969E+12,2020-05-17 00:00:00-04:00,59.7406,63.8,59.36,62.255,107983458,61.67856
886,1.59029E+12,2020-05-24 00:00:00-04:00,63.68,64.14,61.07,62.93,91479696,62.76005
887,1.5909E+12,2020-05-31 00:00:00-04:00,62.4851,65.11,60.825,64.34,100445658,62.7331
888,1.5915E+12,2020-06-07 00:00:00-04:00,63.97,64.289,58.121,59.33,123925946,61.82995
889,1.59211E+12,2020-06-14 00:00:00-04:00,59.33,61.65,58.58,59.62,158551402,60.00297
890,1.59271E+12,2020-06-21 00:00:00-04:00,59.73,60.545,57.07,57.5,133804524,58.81474
891,1.59332E+12,2020-06-28 00:00:00-04:00,57.47,60.03,56.76,59.13,83972474,59.0091
892,1.59392E+12,2020-07-05 00:00:00-04:00,58.72,59.69,57.7,59.53,88237085,58.77661
893,1.59453E+12,2020-07-12 00:00:00-04:00,59.84,60.62,57.345,60,92530955,59.1281
894,1.59513E+12,2020-07-19 00:00:00-04:00,60.08,61.9275,49.5,50.59,281447339,54.02771
895,1.59574E+12,2020-07-26 00:00:00-04:00,51.03,51.14,46.97,47.73,323058489,48.94965
896,1.59634E+12,2020-08-02 00:00:00-04:00,48.27,49.72,47.7,48.03,150844798,48.46307
897,1.59695E+12,2020-08-09 00:00:00-04:00,48.2,49.73,48.06,48.89,150573550,48.89506
898,1.59755E+12,2020-08-16 00:00:00-04:00,49.11,50.2,48.25,49.28,155442455,49.07885
899,1.59816E+12,2020-08-23 00:00:00-04:00,49.26,50.8,48.82,50.43,163101553,49.5665
900,1.59876E+12,2020-08-30 00:00:00-04:00,51,52.68,49.49,50.08,220177779,51.05978
901,1.59936E+12,2020-09-06 00:00:00-04:00,49.26,50.09,48.71,49.28,135120686,49.41632
902,1.59997E+12,2020-09-13 00:00:00-04:00,48.85,51.03,48.85,49.89,158398066,50.00219
903,1.60057E+12,2020-09-20 00:00:00-04:00,49.39,50.28,48.42,49.94,137577047,49.42103
904,1.60118E+12,2020-09-27 00:00:00-04:00,50.53,52.72,50.16,51.01,118739959,51.54896
905,1.60178E+12,2020-10-04 00:00:00-04:00,51.3,53.85,51.23,52.82,115218143,52.50895
906,1.60239E+12,2020-10-11 00:00:00-04:00,53.55,54.7,52.62,54.16,110888601,53.88005
907,1.60299E+12,2020-10-18 00:00:00-04:00,54.47,56.23,47.66,48.2,230451372,51.26347
908,1.6036E+12,2020-10-25 00:00:00-04:00,47.85,47.86,43.61,44.28,232748792,45.18754
909,1.6042E+12,2020-11-01 00:00:00-04:00,44.96,46.38,44.24,45.39,168357070,45.29529
910,1.60481E+12,2020-11-08 00:00:00-05:00,46.64,47.35,44.55,45.46,193011151,45.78529
911,1.60542E+12,2020-11-15 00:00:00-05:00,46.04,46.75,44.7,45.39,157406436,45.63965
912,1.60602E+12,2020-11-22 00:00:00-05:00,45.48,48.1,45.45,47.45,113439117,46.69623
